origem;origem_sys_id;origem_nome;policy_sys_id;policy;variavel_sys_id;variavel;tipo;situacao_variavel;tratamento
item;046b58fc1bb71114d1abda4ce54bcbbc;Prorrogação de título;00dfb0b81b335114d1abda4ce54bcb0b;EY: Mandatory fields;4eada0bc1bfb1114d1abda4ce54bcbb4;v_attach_approval;acao;inativa;ação removida
item;0892543d1b2d2110a530426fe54bcb68;Estorno de Lançamento Contábil;7d51ff161bed2990d1abda4ce54bcb87;EY: Show Multirow VS - Natura or TBS;3609d1021b69a110a530426fe54bcbdc;;acao;apagada;policy removida (todas as ações quebradas)
item;0892543d1b2d2110a530426fe54bcb68;Estorno de Lançamento Contábil;ccd5e282877d9210ec360e530cbb35da;EY: Show VS Avon Latam Multirow;5702d5c21b29a110a530426fe54bcbae;;acao;apagada;policy removida (todas as ações quebradas)
item;0892543d1b2d2110a530426fe54bcb68;Estorno de Lançamento Contábil;e1cea46a1b296990d1abda4ce54bcbf4;EY: Read-Only;5702d5c21b29a110a530426fe54bcbae;;acao;apagada;ação removida
item;0892543d1b2d2110a530426fe54bcb68;Estorno de Lançamento Contábil;e1cea46a1b296990d1abda4ce54bcbf4;EY: Read-Only;3609d1021b69a110a530426fe54bcbdc;;acao;apagada;ação removida
item;0af68d3f1b7cf510a530426fe54bcb35;Remessa para Conserto;a7f9197b1b303910a530426fe54bcb0c;EY: Mandatory items;327dcec01bcd7910a530426fe54bcb24;;acao;apagada;ação removida
item;0d09683e1bada510a530426fe54bcbdd;Ex Colaboradores ou Colaboradores Afastados;6469c9761ba1e510a530426fe54bcba1;EY: If maternity;849a74ba1b21e510a530426fe54bcbf4;v_text_lic_mat;acao;inativa;policy removida (todas as ações quebradas)
item;0d09683e1bada510a530426fe54bcbdd;Ex Colaboradores ou Colaboradores Afastados;6469c9761ba1e510a530426fe54bcba1;EY: If maternity;245ab87a1b21e510a530426fe54bcb61;v_download_lic_mat;acao;inativa;policy removida (todas as ações quebradas)
item;0d09683e1bada510a530426fe54bcbdd;Ex Colaboradores ou Colaboradores Afastados;f8d989b61ba1e510a530426fe54bcbc5;EY: If paternity;68cabcba1b21e510a530426fe54bcbbd;v_download_lic_pat;acao;inativa;policy removida (todas as ações quebradas)
item;0d09683e1bada510a530426fe54bcbdd;Ex Colaboradores ou Colaboradores Afastados;f8d989b61ba1e510a530426fe54bcbc5;EY: If paternity;cb2bb8fa1b21e510a530426fe54bcbd9;v_text_lic_pat;acao;inativa;policy removida (todas as ações quebradas)
item;0d5a7420874f3a10017d65790cbb354e;Treinamentos Normativos;9f2235648707ba10017d65790cbb35cd;EY: Multirow One to Many;e429096887477a10017d65790cbb35ae;;acao;apagada;ação removida
item;0d5a7420874f3a10017d65790cbb354e;Treinamentos Normativos;ec13bd688707ba10017d65790cbb35a0;EY: Multirow Many to Many;778c8dac87877a10017d65790cbb35dd;;acao;apagada;policy removida (todas as ações quebradas)
item;0d5a7420874f3a10017d65790cbb354e;Treinamentos Normativos;f63475208747ba10017d65790cbb3599;EY: Request is Mapping;392a81ec87477a10017d65790cbb354b;map_several_trainings_multiple_employees;acao;inativa;ação removida
item;18ac98eb3bb30250924d0247f4e45ac5;"Dúvidas, consultas, reclamações ou sugestões sobre licenças";3d559da33bfb0250924d0247f4e45a1c;EY: Hide fields if employee is me;42d3156f3bbb0250924d0247f4e45a90;why_are_you_opening_on_behalf_of;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;04ebbdae1b7f3410d1abda4ce54bcbe2;"ACN: If the field ""the child was born"" is ""no"" and the field ""is the medical certificate for absence or maternity leave?"" is ""absence"", the rest of the fields are hidden.";f961db311b9f3010a530426fe54bcb2b;keep_form_complete_part2;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;04ebbdae1b7f3410d1abda4ce54bcbe2;"ACN: If the field ""the child was born"" is ""no"" and the field ""is the medical certificate for absence or maternity leave?"" is ""absence"", the rest of the fields are hidden.";db69fc991b13f010d1abda4ce54bcbfd;type_maternity_leave;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;04ebbdae1b7f3410d1abda4ce54bcbe2;"ACN: If the field ""the child was born"" is ""no"" and the field ""is the medical certificate for absence or maternity leave?"" is ""absence"", the rest of the fields are hidden.";8896b4991b13f010d1abda4ce54bcb61;certificate_absence_maternity_leave;condicao;inativa;pendência humana
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;0558723b1ba90510d1abda4ce54bcb6a;ACN - vacations_end_your_maternity_leave is YES;cd1ebcdd1b13f010d1abda4ce54bcba4;amount_of_days;acao;inativa;policy removida (todas as ações quebradas)
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;06cd9aaf1bdbb010a530426fe54bcbb5;"ACN: Show ""Msg  attach judicial custody"" field when ""What type of maternity leave?"" field is ""Maternity Leave by Adoption""";db69fc991b13f010d1abda4ce54bcbfd;type_maternity_leave;condicao;inativa;pendência humana
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;1fd9fe491bb24290d1abda4ce54bcb39;"ACN: Show fields when ""If the child is not yet born, just select No."" field is ""Yes"" AND ""Dependent health care"" is ""Yes"" OR ""Dependent dental care"" is ""Yes"" 2";deead1d11b93f010d1abda4ce54bcb8d;full_name_new_dependent;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;1fd9fe491bb24290d1abda4ce54bcb39;"ACN: Show fields when ""If the child is not yet born, just select No."" field is ""Yes"" AND ""Dependent health care"" is ""Yes"" OR ""Dependent dental care"" is ""Yes"" 2";d3cd91951b93f010d1abda4ce54bcb86;birth_date_;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;1fd9fe491bb24290d1abda4ce54bcb39;"ACN: Show fields when ""If the child is not yet born, just select No."" field is ""Yes"" AND ""Dependent health care"" is ""Yes"" OR ""Dependent dental care"" is ""Yes"" 2";f60c91151b93f010d1abda4ce54bcb1e;ssn_new_dependent;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;1fd9fe491bb24290d1abda4ce54bcb39;"ACN: Show fields when ""If the child is not yet born, just select No."" field is ""Yes"" AND ""Dependent health care"" is ""Yes"" OR ""Dependent dental care"" is ""Yes"" 2";91ce59951b93f010d1abda4ce54bcb22;declare_co_payment;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;1fd9fe491bb24290d1abda4ce54bcb39;"ACN: Show fields when ""If the child is not yet born, just select No."" field is ""Yes"" AND ""Dependent health care"" is ""Yes"" OR ""Dependent dental care"" is ""Yes"" 2";6eec55551b93f010d1abda4ce54bcb65;gender_new_dependent;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;1fd9fe491bb24290d1abda4ce54bcb39;"ACN: Show fields when ""If the child is not yet born, just select No."" field is ""Yes"" AND ""Dependent health care"" is ""Yes"" OR ""Dependent dental care"" is ""Yes"" 2";866e19951b93f010d1abda4ce54bcb04;alive_birth_certificate;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;1fd9fe491bb24290d1abda4ce54bcb39;"ACN: Show fields when ""If the child is not yet born, just select No."" field is ""Yes"" AND ""Dependent health care"" is ""Yes"" OR ""Dependent dental care"" is ""Yes"" 2";5f95dd9d1b53f010d1abda4ce54bcb81;new_dependent_health_care;condicao;inativa;pendência humana
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;2d5abbfb1be14510d1abda4ce54bcbfd;ACN - type_maternity_leave is Maternity Leave;db69fc991b13f010d1abda4ce54bcbfd;type_maternity_leave;condicao;inativa;pendência humana
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;2dcc7bb31b254510d1abda4ce54bcb2e;"ACN - has_the_child_been_born is not None , certificate_absence_maternity_leave is  show and mandatory";8896b4991b13f010d1abda4ce54bcb61;certificate_absence_maternity_leave;acao;inativa;policy removida (todas as ações quebradas)
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;46c4f6ff1b690510d1abda4ce54bcb01;"ACN - certificate_absence_maternity_leave is ""Maternity Leave""";db69fc991b13f010d1abda4ce54bcbfd;type_maternity_leave;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;46c4f6ff1b690510d1abda4ce54bcb01;"ACN - certificate_absence_maternity_leave is ""Maternity Leave""";8896b4991b13f010d1abda4ce54bcb61;certificate_absence_maternity_leave;condicao;inativa;pendência humana
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;5c8fd6231b1fb010a530426fe54bcb97;"ACN: Show fields when ""If the child is not yet born, just select No."" field is ""Yes""";dba0a9d51b93f010d1abda4ce54bcbea;msg_family_salary;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;5c8fd6231b1fb010a530426fe54bcb97;"ACN: Show fields when ""If the child is not yet born, just select No."" field is ""Yes""";f281a9191b93f010d1abda4ce54bcb8c;add_new_dependent;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;5c8fd6231b1fb010a530426fe54bcb97;"ACN: Show fields when ""If the child is not yet born, just select No."" field is ""Yes""";36e0faa11b533010d1abda4ce54bcb3e;term_responsability_part2;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;5c8fd6231b1fb010a530426fe54bcb97;"ACN: Show fields when ""If the child is not yet born, just select No."" field is ""Yes""";59ff15d51b93f010d1abda4ce54bcbf7;birth_certificate_new_dependent;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;5c8fd6231b1fb010a530426fe54bcb97;"ACN: Show fields when ""If the child is not yet born, just select No."" field is ""Yes""";b045599d1b53f010d1abda4ce54bcb5d;new_dependent_income_tax;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;5c8fd6231b1fb010a530426fe54bcb97;"ACN: Show fields when ""If the child is not yet born, just select No."" field is ""Yes""";5f95dd9d1b53f010d1abda4ce54bcb81;new_dependent_health_care;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;5c8fd6231b1fb010a530426fe54bcb97;"ACN: Show fields when ""If the child is not yet born, just select No."" field is ""Yes""";c22076a11b533010d1abda4ce54bcb02;term_responsability;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;6153a7b31b214510d1abda4ce54bcb29;ACN - has_the_child_been_born is YES;b045599d1b53f010d1abda4ce54bcb5d;new_dependent_income_tax;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;6153a7b31b214510d1abda4ce54bcb29;ACN - has_the_child_been_born is YES;5f95dd9d1b53f010d1abda4ce54bcb81;new_dependent_health_care;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;6153a7b31b214510d1abda4ce54bcb29;ACN - has_the_child_been_born is YES;af9089111b53f010d1abda4ce54bcbb4;msg_continue_decision_keep_form;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;890561a187cbfe50ec360e530cbb3503;"EY: If ""Has the child been born"" is ""No""";866e19951b93f010d1abda4ce54bcb04;alive_birth_certificate;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;890561a187cbfe50ec360e530cbb3503;"EY: If ""Has the child been born"" is ""No""";acc8c11d87608710ec360e530cbb35e9;;acao;apagada;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;9c9f2cb71b198510a530426fe54bcb49;"ACN If eligibilities_informative is yes and Health or dental care ir yes, elegibility is show";5659d1691b000510d1abda4ce54bcb2f;;acao;apagada;policy removida (todas as ações quebradas)
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;9c9f2cb71b198510a530426fe54bcb49;"ACN If eligibilities_informative is yes and Health or dental care ir yes, elegibility is show";866e19951b93f010d1abda4ce54bcb04;alive_birth_certificate;condicao;inativa;policy removida (todas as ações quebradas)
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;9c9f2cb71b198510a530426fe54bcb49;"ACN If eligibilities_informative is yes and Health or dental care ir yes, elegibility is show";866e19951b93f010d1abda4ce54bcb04;alive_birth_certificate;condicao;inativa;policy removida (todas as ações quebradas)
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;cc5b1bb133240b9498331c07ee5c7bd0;"Aoop: Show  If eligibilities_informative is yes and Health or dental care ir yes, elegibility is show - Resolver view";5659d1691b000510d1abda4ce54bcb2f;;acao;apagada;policy removida (todas as ações quebradas)
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;cc5b1bb133240b9498331c07ee5c7bd0;"Aoop: Show  If eligibilities_informative is yes and Health or dental care ir yes, elegibility is show - Resolver view";866e19951b93f010d1abda4ce54bcb04;alive_birth_certificate;condicao;inativa;policy removida (todas as ações quebradas)
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;cc5b1bb133240b9498331c07ee5c7bd0;"Aoop: Show  If eligibilities_informative is yes and Health or dental care ir yes, elegibility is show - Resolver view";866e19951b93f010d1abda4ce54bcb04;alive_birth_certificate;condicao;inativa;policy removida (todas as ações quebradas)
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;d0f4fee53328079498331c07ee5c7b26;Aoop: Resolver view  Child has been born;866e19951b93f010d1abda4ce54bcb04;alive_birth_certificate;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;d0f4fee53328079498331c07ee5c7b26;Aoop: Resolver view  Child has been born;acc8c11d87608710ec360e530cbb35e9;;acao;apagada;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;e5a6364d1b724290d1abda4ce54bcbd6;EY: Mandatory fields 2;f281a9191b93f010d1abda4ce54bcb8c;add_new_dependent;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;e5a6364d1b724290d1abda4ce54bcbd6;EY: Mandatory fields 2;6eec55551b93f010d1abda4ce54bcb65;gender_new_dependent;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;e5a6364d1b724290d1abda4ce54bcbd6;EY: Mandatory fields 2;db69fc991b13f010d1abda4ce54bcbfd;type_maternity_leave;acao;inativa;ação removida
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;ed8fac9d1b858110d1abda4ce54bcb10;"ACN: if  has_the_child_been_born is no and certificate_absence_maternity_leave is Absense, the mensage select_managment is show";e3bc68d91b858110d1abda4ce54bcb09;select_management;acao;inativa;policy removida (todas as ações quebradas)
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;ed8fac9d1b858110d1abda4ce54bcb10;"ACN: if  has_the_child_been_born is no and certificate_absence_maternity_leave is Absense, the mensage select_managment is show";8896b4991b13f010d1abda4ce54bcb61;certificate_absence_maternity_leave;condicao;inativa;policy removida (todas as ações quebradas)
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;fba77a011bb24290d1abda4ce54bcb2e;"ACN: has_the_child_been_born Is ""NO"" 2";f961db311b9f3010a530426fe54bcb2b;keep_form_complete_part2;acao;inativa;policy removida (todas as ações quebradas)
item;1b13e0591bdfb010d1abda4ce54bcb2b;Solicitação de Licença Maternidade;fba77a011bb24290d1abda4ce54bcb2e;"ACN: has_the_child_been_born Is ""NO"" 2";8896b4991b13f010d1abda4ce54bcb61;certificate_absence_maternity_leave;condicao;inativa;policy removida (todas as ações quebradas)
item;1b4c8d151b5da118d1abda4ce54bcb4b;Solicitação de acesso ao portal GED;b1b2291d1b55e118d1abda4ce54bcb18;EY: Mandatory Fields in Service Portal - Model User Mirror = No;3b3e51511b15e118d1abda4ce54bcb0a;requested_island;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;17ebace91bdf0a10d1abda4ce54bcb27;valor do pagamento / data do pagamento visible ;f050d9611b5de510a530426fe54bcbe4;;acao;apagada;policy removida (todas as ações quebradas)
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;17ebace91bdf0a10d1abda4ce54bcb27;valor do pagamento / data do pagamento visible ;7bef8ded1b1de510a530426fe54bcb35;;acao;apagada;policy removida (todas as ações quebradas)
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;17ebace91bdf0a10d1abda4ce54bcb27;valor do pagamento / data do pagamento visible ;3dbe05a91b1de510a530426fe54bcba4;;condicao;apagada;policy removida (todas as ações quebradas)
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;1aebe8e91bdf0a10d1abda4ce54bcb17;3 Número de registro;28db20e91bdf0a10d1abda4ce54bcbdd;Regis3;acao;inativa;policy removida (todas as ações quebradas)
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;1cebe4e91bdf0a10d1abda4ce54bcb61;EY: Informaçoes Adicionais Visible;8cc1d1e11b5de510a530426fe54bcb04;v_additional_information;set_nao_usado;set_nao_usado;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;7fdba4e91bdf0a10d1abda4ce54bcb81;Variaveis Obrigatorias ;2dcbe8a91bdf0a10d1abda4ce54bcbd8;v_buying_company;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;7fdba4e91bdf0a10d1abda4ce54bcb81;Variaveis Obrigatorias ;e36bc9ad1bd9e510a530426fe54bcb00;;acao;apagada;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;7fdba4e91bdf0a10d1abda4ce54bcb81;Variaveis Obrigatorias ;70973e791b5f0e10d1abda4ce54bcb6d;v_invoice_send_date;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;7fdba4e91bdf0a10d1abda4ce54bcb81;Variaveis Obrigatorias ;c6dbe0e91bdf0a10d1abda4ce54bcb40;v_your_e_mail;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;7fdba4e91bdf0a10d1abda4ce54bcb81;Variaveis Obrigatorias ;5ecb6ca91bdf0a10d1abda4ce54bcb34;v_your_fiscal_id;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;7fdba4e91bdf0a10d1abda4ce54bcb81;Variaveis Obrigatorias ;c6dbe0e91bdf0a10d1abda4ce54bcb40;v_your_e_mail;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;7fdba4e91bdf0a10d1abda4ce54bcb81;Variaveis Obrigatorias ;39cb2ca91bdf0a10d1abda4ce54bcb61;v_vendor_s_name;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;7fdba4e91bdf0a10d1abda4ce54bcb81;Variaveis Obrigatorias ;e8db20e91bdf0a10d1abda4ce54bcbaa;v_buying_company_id;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;7fdba4e91bdf0a10d1abda4ce54bcb81;Variaveis Obrigatorias ;d0373ef51b5f0e10d1abda4ce54bcb0f;v_invoice_issuance_date;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;7fdba4e91bdf0a10d1abda4ce54bcb81;Variaveis Obrigatorias ;18db20e91bdf0a10d1abda4ce54bcb20;v_buying_company_country;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;97ebace91bdf0a10d1abda4ce54bcb7d;2 Número de registo;4ddb60e91bdf0a10d1abda4ce54bcbd9;Regis2;acao;inativa;policy removida (todas as ações quebradas)
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;d0373ef51b5f0e10d1abda4ce54bcb0f;v_invoice_issuance_date;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;5ecb6ca91bdf0a10d1abda4ce54bcb34;v_your_fiscal_id;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;c6dbe0e91bdf0a10d1abda4ce54bcb40;v_your_e_mail;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;8ee73c9e1bfcbd10a530426fe54bcbc0;;acao;apagada;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;25dba0e91bdf0a10d1abda4ce54bcb86;solicitar_composicao_de_pagamento;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;76f778121b30fd10a530426fe54bcbb5;;acao;apagada;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;2dcbe8a91bdf0a10d1abda4ce54bcbd8;v_buying_company;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;becb6ca91bdf0a10d1abda4ce54bcbf4;solicitar_comprovante_de_pagamento;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;e308f8de1bfcbd10a530426fe54bcb74;;acao;apagada;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;3acb6ca91bdf0a10d1abda4ce54bcbbc;v_vendor_s_registration_code;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;e8db20e91bdf0a10d1abda4ce54bcbaa;v_buying_company_id;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;70973e791b5f0e10d1abda4ce54bcb6d;v_invoice_send_date;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;18db20e91bdf0a10d1abda4ce54bcb20;v_buying_company_country;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;39cb2ca91bdf0a10d1abda4ce54bcb61;v_vendor_s_name;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;d5cbe8a91bdf0a10d1abda4ce54bcb7c;status_de_pagamentos_de_nota_fiscal;acao;inativa;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;1656b85e1bfcbd10a530426fe54bcba3;;acao;apagada;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;9cebe4e91bdf0a10d1abda4ce54bcbb6;EY: Read Only Variables;dac7fcde1bfcbd10a530426fe54bcb58;;acao;apagada;ação removida
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;afebece91bdf0a10d1abda4ce54bcb1b;Numero documento / valor nota fiscal visible ;ffdec5291b1de510a530426fe54bcb40;;acao;apagada;policy removida (todas as ações quebradas)
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;afebece91bdf0a10d1abda4ce54bcb1b;Numero documento / valor nota fiscal visible ;125f012d1b1de510a530426fe54bcb40;;acao;apagada;policy removida (todas as ações quebradas)
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;afebece91bdf0a10d1abda4ce54bcb1b;Numero documento / valor nota fiscal visible ;3dbe05a91b1de510a530426fe54bcba4;;condicao;apagada;policy removida (todas as ações quebradas)
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;afebece91bdf0a10d1abda4ce54bcb1b;Numero documento / valor nota fiscal visible ;3dbe05a91b1de510a530426fe54bcba4;;condicao;apagada;policy removida (todas as ações quebradas)
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;cbeb6ce91bdf0a10d1abda4ce54bcb87;4 Número de registro;c9cbe8a91bdf0a10d1abda4ce54bcb24;Regis4;acao;inativa;policy removida (todas as ações quebradas)
item;1ccb68a91bdf0a10d1abda4ce54bcb5c;Consulta de Fornecedores;f6eb2ce91bdf0a10d1abda4ce54bcb61;5 Número de registro;3acb6ca91bdf0a10d1abda4ce54bcb9d;Regis5;acao;inativa;policy removida (todas as ações quebradas)
item;1d7ecc1c1be41a90514cbaef4b4bcba7;"Seguro complementar (saúde, vida e odontológico)";ba5482693bac5610924d0247f4e45af1;EY: Show multirow;62cbed6d3be85610924d0247f4e45a0b;;acao;apagada;ação removida
item;23094fd91bfab990d1abda4ce54bcb29;"Adesão, Alteração ou Cancelamento do Vale Transporte";35a2c6311bfe75d0a530426fe54bcb7d;EY: Adhesion or Amendment and Transport voucher or Transport voucher + Chartered;350894e51b76f990d1abda4ce54bcb15;;acao;apagada;policy removida (todas as ações quebradas)
item;23094fd91bfab990d1abda4ce54bcb29;"Adesão, Alteração ou Cancelamento do Vale Transporte";487f32931b327510a530426fe54bcb43;EY: Checkbox Adhesion or Amendment and Transport Voucher + Chartered or Chartered;45911f5f1b727510a530426fe54bcb16;formatter4;acao;inativa;ação removida
item;23094fd91bfab990d1abda4ce54bcb29;"Adesão, Alteração ou Cancelamento do Vale Transporte";487f32931b327510a530426fe54bcb43;EY: Checkbox Adhesion or Amendment and Transport Voucher + Chartered or Chartered;13401f5f1b727510a530426fe54bcb47;formatter3;acao;inativa;ação removida
